date,county,state,cases,deaths
2020-11-17,Itasca,Minnesota,1452,19
2020-11-17,Jackson,Minnesota,350,1
2020-11-17,Kanabec,Minnesota,436,11
2020-11-17,Kandiyohi,Minnesota,2873,9
2020-11-17,Kittson,Minnesota,144,1
2020-11-17,Koochiching,Minnesota,285,5
2020-11-17,Lac qui Parle,Minnesota,248,3
2020-11-17,Lake,Minnesota,255,1
2020-11-17,Lake of the Woods,Minnesota,78,1
2020-11-17,Le Sueur,Minnesota,1091,7
2020-11-17,Lincoln,Minnesota,270,1
2020-11-17,Lyon,Minnesota,1644,9
2020-11-17,Mahnomen,Minnesota,198,3
2020-11-17,Marshall,Minnesota,350,6
2020-11-17,Martin,Minnesota,852,19
2020-11-17,McLeod,Minnesota,1415,7
2020-11-17,Meeker,Minnesota,800,5
2020-11-17,Mille Lacs,Minnesota,1110,29
2020-11-17,Morrison,Minnesota,1480,16
2020-11-17,Mower,Minnesota,2065,22
2020-11-17,Murray,Minnesota,464,3
2020-11-17,Nicollet,Minnesota,1246,21
2020-11-17,Nobles,Minnesota,2830,27
2020-11-17,Norman,Minnesota,262,5
2020-11-17,Olmsted,Minnesota,5428,30
2020-11-17,Otter Tail,Minnesota,2137,12
2020-11-17,Pennington,Minnesota,427,4
2020-11-17,Pine,Minnesota,970,5
2020-11-17,Pipestone,Minnesota,566,17
2020-11-17,Polk,Minnesota,1808,17
2020-11-17,Pope,Minnesota,389,0
2020-11-17,Ramsey,Minnesota,22160,434
2020-11-17,Red Lake,Minnesota,159,3
2020-11-17,Redwood,Minnesota,591,16
2020-11-17,Renville,Minnesota,531,15
2020-11-17,Rice,Minnesota,2954,25
2020-11-17,Rock,Minnesota,541,9
2020-11-17,Roseau,Minnesota,764,1
2020-11-17,Scott,Minnesota,6296,51
2020-11-17,Sherburne,Minnesota,4191,31
2020-11-17,Sibley,Minnesota,531,4
2020-11-17,St. Louis,Minnesota,6011,84
2020-11-17,Stearns,Minnesota,10524,74
2020-11-17,Steele,Minnesota,1423,5
2020-11-17,Stevens,Minnesota,372,1
2020-11-17,Swift,Minnesota,412,4
2020-11-17,Todd,Minnesota,1478,12
2020-11-17,Traverse,Minnesota,108,0
2020-11-17,Unknown,Minnesota,375,56
2020-11-17,Wabasha,Minnesota,755,1
2020-11-17,Wadena,Minnesota,577,6
2020-11-17,Waseca,Minnesota,1157,10
2020-11-17,Washington,Minnesota,10924,96
2020-11-17,Watonwan,Minnesota,708,4
2020-11-17,Wilkin,Minnesota,270,4
2020-11-17,Winona,Minnesota,2170,22
2020-11-17,Wright,Minnesota,5439,28
2020-11-17,Yellow Medicine,Minnesota,472,8
2020-11-17,Adams,Mississippi,1259,47
2020-11-17,Alcorn,Mississippi,1358,22
2020-11-17,Amite,Mississippi,460,14
2020-11-17,Attala,Mississippi,975,27
2020-11-17,Benton,Mississippi,460,16
2020-11-17,Bolivar,Mississippi,2266,83
2020-11-17,Calhoun,Mississippi,690,13
2020-11-17,Carroll,Mississippi,655,13
2020-11-17,Chickasaw,Mississippi,976,32
2020-11-17,Choctaw,Mississippi,269,7
2020-11-17,Claiborne,Mississippi,568,16
2020-11-17,Clarke,Mississippi,848,53
2020-11-17,Clay,Mississippi,817,26
2020-11-17,Coahoma,Mississippi,1402,40
2020-11-17,Copiah,Mississippi,1519,39
2020-11-17,Covington,Mississippi,1110,32
2020-11-17,DeSoto,Mississippi,8985,91
2020-11-17,Forrest,Mississippi,3460,85
2020-11-17,Franklin,Mississippi,289,4
2020-11-17,George,Mississippi,1167,22
2020-11-17,Greene,Mississippi,560,20
2020-11-17,Grenada,Mississippi,1318,44
2020-11-17,Hancock,Mississippi,1082,35
2020-11-17,Harrison,Mississippi,6476,104
2020-11-17,Hinds,Mississippi,9045,186
2020-11-17,Holmes,Mississippi,1203,60
2020-11-17,Humphreys,Mississippi,506,18
2020-11-17,Issaquena,Mississippi,108,4
2020-11-17,Itawamba,Mississippi,1380,33
2020-11-17,Jackson,Mississippi,5786,111
2020-11-17,Jasper,Mississippi,773,21
2020-11-17,Jefferson,Mississippi,302,11
2020-11-17,Jefferson Davis,Mississippi,513,16
2020-11-17,Jones,Mississippi,3276,86
2020-11-17,Kemper,Mississippi,365,15
2020-11-17,Lafayette,Mississippi,2912,45
2020-11-17,Lamar,Mississippi,2613,47
2020-11-17,Lauderdale,Mississippi,3084,141
2020-11-17,Lawrence,Mississippi,651,14
2020-11-17,Leake,Mississippi,1268,43
2020-11-17,Lee,Mississippi,4491,90
2020-11-17,Leflore,Mississippi,1929,89
2020-11-17,Lincoln,Mississippi,1710,64
2020-11-17,Lowndes,Mississippi,2140,62
2020-11-17,Madison,Mississippi,4339,98
2020-11-17,Marion,Mississippi,1049,46
2020-11-17,Marshall,Mississippi,1935,41
2020-11-17,Monroe,Mississippi,1787,76
2020-11-17,Montgomery,Mississippi,678,24
2020-11-17,Neshoba,Mississippi,2075,111
2020-11-17,Newton,Mississippi,980,29
2020-11-17,Noxubee,Mississippi,654,17
2020-11-17,Oktibbeha,Mississippi,2278,58
2020-11-17,Panola,Mississippi,1984,46
2020-11-17,Pearl River,Mississippi,1339,65
2020-11-17,Perry,Mississippi,608,24
2020-11-17,Pike,Mississippi,1547,58
2020-11-17,Pontotoc,Mississippi,1824,26
2020-11-17,Prentiss,Mississippi,1310,25
2020-11-17,Quitman,Mississippi,456,6
2020-11-17,Rankin,Mississippi,4833,91
2020-11-17,Scott,Mississippi,1414,29
2020-11-17,Sharkey,Mississippi,296,16
2020-11-17,Simpson,Mississippi,1369,53
2020-11-17,Smith,Mississippi,664,16
2020-11-17,Stone,Mississippi,636,14
2020-11-17,Sunflower,Mississippi,1801,54
2020-11-17,Tallahatchie,Mississippi,921,27
2020-11-17,Tate,Mississippi,1517,46
2020-11-17,Tippah,Mississippi,1133,29
2020-11-17,Tishomingo,Mississippi,999,41
2020-11-17,Tunica,Mississippi,579,18
2020-11-17,Union,Mississippi,1500,25
2020-11-17,Walthall,Mississippi,719,27
2020-11-17,Warren,Mississippi,1663,56
2020-11-17,Washington,Mississippi,2908,105
2020-11-17,Wayne,Mississippi,1115,22
2020-11-17,Webster,Mississippi,404,14
2020-11-17,Wilkinson,Mississippi,363,22
2020-11-17,Winston,Mississippi,1039,23
2020-11-17,Yalobusha,Mississippi,638,26
2020-11-17,Yazoo,Mississippi,1425,36
2020-11-17,Adair,Missouri,1013,2
2020-11-17,Andrew,Missouri,644,8
2020-11-17,Atchison,Missouri,157,1
2020-11-17,Audrain,Missouri,1142,11
2020-11-17,Barry,Missouri,1264,20
2020-11-17,Barton,Missouri,570,4
2020-11-17,Bates,Missouri,406,8
2020-11-17,Benton,Missouri,697,7
2020-11-17,Bollinger,Missouri,711,6
2020-11-17,Boone,Missouri,8823,21
2020-11-17,Buchanan,Missouri,5250,61
2020-11-17,Butler,Missouri,1771,8
2020-11-17,Caldwell,Missouri,301,1
2020-11-17,Callaway,Missouri,2338,7
2020-11-17,Camden,Missouri,2124,44
2020-11-17,Cape Girardeau,Missouri,4620,61
2020-11-17,Carroll,Missouri,331,4
2020-11-17,Carter,Missouri,242,4
2020-11-17,Cass,Missouri,3078,36
2020-11-17,Cedar,Missouri,388,4
2020-11-17,Chariton,Missouri,192,0
2020-11-17,Christian,Missouri,3515,20
2020-11-17,Clark,Missouri,234,2
2020-11-17,Clay,Missouri,3937,58
2020-11-17,Clinton,Missouri,765,39
2020-11-17,Cole,Missouri,5144,38
2020-11-17,Cooper,Missouri,1012,6
2020-11-17,Crawford,Missouri,1005,10
2020-11-17,Dade,Missouri,359,24
2020-11-17,Dallas,Missouri,530,5
2020-11-17,Daviess,Missouri,295,6
2020-11-17,DeKalb,Missouri,484,9
2020-11-17,Dent,Missouri,396,4
2020-11-17,Douglas,Missouri,364,14
2020-11-17,Dunklin,Missouri,1510,13
2020-11-17,Franklin,Missouri,4034,58
2020-11-17,Gasconade,Missouri,390,24
2020-11-17,Gentry,Missouri,332,11
2020-11-17,Greene,Missouri,12890,179
2020-11-17,Grundy,Missouri,422,12
2020-11-17,Harrison,Missouri,325,1
2020-11-17,Henry,Missouri,866,9
2020-11-17,Hickory,Missouri,332,4
2020-11-17,Holt,Missouri,204,2
2020-11-17,Howard,Missouri,397,2
2020-11-17,Howell,Missouri,1464,25
2020-11-17,Iron,Missouri,181,0
2020-11-17,Jackson,Missouri,14380,163
2020-11-17,Jasper,Missouri,4311,55
2020-11-17,Jefferson,Missouri,9477,96
2020-11-17,Johnson,Missouri,2130,12
2020-11-17,Joplin,Missouri,2829,44
2020-11-17,Kansas City,Missouri,19645,249
2020-11-17,Knox,Missouri,117,1
2020-11-17,Laclede,Missouri,1553,29
2020-11-17,Lafayette,Missouri,1261,28
2020-11-17,Lawrence,Missouri,1657,33
2020-11-17,Lewis,Missouri,374,2
2020-11-17,Lincoln,Missouri,1928,8
2020-11-17,Linn,Missouri,256,10
2020-11-17,Livingston,Missouri,687,11
2020-11-17,Macon,Missouri,472,1
2020-11-17,Madison,Missouri,715,7
2020-11-17,Maries,Missouri,303,2
2020-11-17,Marion,Missouri,1455,15
2020-11-17,McDonald,Missouri,1477,16
2020-11-17,Mercer,Missouri,62,0
2020-11-17,Miller,Missouri,1283,21
2020-11-17,Mississippi,Missouri,654,6
2020-11-17,Moniteau,Missouri,1065,14
2020-11-17,Monroe,Missouri,299,3
2020-11-17,Montgomery,Missouri,272,5
2020-11-17,Morgan,Missouri,935,9
2020-11-17,New Madrid,Missouri,1141,23
2020-11-17,Newton,Missouri,2633,37
2020-11-17,Nodaway,Missouri,1719,11
2020-11-17,Oregon,Missouri,328,0
2020-11-17,Osage,Missouri,803,3
2020-11-17,Ozark,Missouri,259,1
2020-11-17,Pemiscot,Missouri,965,16
2020-11-17,Perry,Missouri,1325,8
2020-11-17,Pettis,Missouri,2809,30
2020-11-17,Phelps,Missouri,1332,37
2020-11-17,Pike,Missouri,694,8
2020-11-17,Platte,Missouri,1364,14
2020-11-17,Polk,Missouri,1575,21
2020-11-17,Pulaski,Missouri,1339,14
2020-11-17,Putnam,Missouri,101,1
2020-11-17,Ralls,Missouri,347,1
2020-11-17,Randolph,Missouri,1015,5
2020-11-17,Ray,Missouri,568,3
2020-11-17,Reynolds,Missouri,243,2
2020-11-17,Ripley,Missouri,431,5
2020-11-17,Saline,Missouri,1371,12
2020-11-17,Schuyler,Missouri,110,0
2020-11-17,Scotland,Missouri,147,1
2020-11-17,Scott,Missouri,2139,33
2020-11-17,Shannon,Missouri,316,10
2020-11-17,Shelby,Missouri,163,1
2020-11-17,St. Charles,Missouri,17809,182
2020-11-17,St. Clair,Missouri,252,1
2020-11-17,St. Francois,Missouri,4248,36
2020-11-17,St. Louis,Missouri,42841,922
2020-11-17,St. Louis city,Missouri,10968,230
2020-11-17,Ste. Genevieve,Missouri,861,2
2020-11-17,Stoddard,Missouri,1320,17
2020-11-17,Stone,Missouri,1020,13
2020-11-17,Sullivan,Missouri,504,5
2020-11-17,Taney,Missouri,2413,37
2020-11-17,Texas,Missouri,859,6
2020-11-17,Vernon,Missouri,567,4
2020-11-17,Warren,Missouri,1265,8
2020-11-17,Washington,Missouri,1172,22
2020-11-17,Wayne,Missouri,413,3
2020-11-17,Webster,Missouri,1556,23
2020-11-17,Worth,Missouri,52,0
2020-11-17,Wright,Missouri,702,11
2020-11-17,Beaverhead,Montana,479,3
2020-11-17,Big Horn,Montana,1700,47
2020-11-17,Blaine,Montana,465,14
2020-11-17,Broadwater,Montana,144,0
2020-11-17,Carbon,Montana,491,4
2020-11-17,Carter,Montana,97,3
2020-11-17,Cascade,Montana,4133,51
2020-11-17,Chouteau,Montana,210,1
2020-11-17,Custer,Montana,566,6
2020-11-17,Daniels,Montana,68,3
2020-11-17,Dawson,Montana,456,8
2020-11-17,Deer Lodge,Montana,612,10
2020-11-17,Fallon,Montana,168,0
2020-11-17,Fergus,Montana,451,2
2020-11-17,Flathead,Montana,5249,27
2020-11-17,Gallatin,Montana,6000,13
2020-11-17,Garfield,Montana,50,1
2020-11-17,Glacier,Montana,1117,18
2020-11-17,Golden Valley,Montana,21,0
2020-11-17,Granite,Montana,103,1
2020-11-17,Hill,Montana,1164,25
2020-11-17,Jefferson,Montana,333,0
2020-11-17,Judith Basin,Montana,39,0
2020-11-17,Lake,Montana,840,8
2020-11-17,Lewis and Clark,Montana,1929,9
2020-11-17,Liberty,Montana,52,1
2020-11-17,Lincoln,Montana,575,6
2020-11-17,Madison,Montana,332,2
2020-11-17,McCone,Montana,78,0
2020-11-17,Meagher,Montana,101,7
2020-11-17,Mineral,Montana,27,1
2020-11-17,Missoula,Montana,3641,37
2020-11-17,Musselshell,Montana,181,2
2020-11-17,Park,Montana,477,1
2020-11-17,Petroleum,Montana,5,0
2020-11-17,Phillips,Montana,230,4
2020-11-17,Pondera,Montana,236,2
2020-11-17,Powder River,Montana,78,5
2020-11-17,Powell,Montana,391,1
2020-11-17,Prairie,Montana,48,0
2020-11-17,Ravalli,Montana,828,9
2020-11-17,Richland,Montana,487,7
2020-11-17,Roosevelt,Montana,1145,36
2020-11-17,Rosebud,Montana,825,23
2020-11-17,Sanders,Montana,180,2
2020-11-17,Sheridan,Montana,217,0
2020-11-17,Silver Bow,Montana,1290,13
2020-11-17,Stillwater,Montana,363,4
2020-11-17,Sweet Grass,Montana,188,3
2020-11-17,Teton,Montana,135,3
2020-11-17,Toole,Montana,573,8
2020-11-17,Treasure,Montana,28,1
2020-11-17,Valley,Montana,500,5
2020-11-17,Wheatland,Montana,90,3
2020-11-17,Wibaux,Montana,69,1
2020-11-17,Yellowstone,Montana,9241,107
2020-11-17,Adams,Nebraska,1305,21
2020-11-17,Antelope,Nebraska,263,1
2020-11-17,Arthur,Nebraska,13,0
2020-11-17,Banner,Nebraska,10,0
2020-11-17,Blaine,Nebraska,11,0
2020-11-17,Boone,Nebraska,253,0
2020-11-17,Box Butte,Nebraska,439,2
2020-11-17,Boyd,Nebraska,102,2
2020-11-17,Brown,Nebraska,131,0
2020-11-17,Buffalo,Nebraska,2943,26
2020-11-17,Burt,Nebraska,328,1
2020-11-17,Butler,Nebraska,427,3
2020-11-17,Cass,Nebraska,926,5
2020-11-17,Cedar,Nebraska,263,1
2020-11-17,Chase,Nebraska,235,2
2020-11-17,Cherry,Nebraska,148,4
2020-11-17,Cheyenne,Nebraska,359,1
2020-11-17,Clay,Nebraska,300,2
2020-11-17,Colfax,Nebraska,1163,8
2020-11-17,Cuming,Nebraska,481,3
2020-11-17,Custer,Nebraska,364,7
2020-11-17,Dakota,Nebraska,2939,49
2020-11-17,Dawes,Nebraska,402,9
2020-11-17,Dawson,Nebraska,1737,15
2020-11-17,Deuel,Nebraska,28,0
2020-11-17,Dixon,Nebraska,320,3
2020-11-17,Dodge,Nebraska,2427,26
2020-11-17,Douglas,Nebraska,32983,275
2020-11-17,Dundy,Nebraska,47,2
2020-11-17,Fillmore,Nebraska,263,3
2020-11-17,Franklin,Nebraska,142,2
2020-11-17,Frontier,Nebraska,84,1
2020-11-17,Furnas,Nebraska,198,3
2020-11-17,Gage,Nebraska,1041,6
2020-11-17,Garden,Nebraska,67,0
2020-11-17,Garfield,Nebraska,70,0
2020-11-17,Gosper,Nebraska,94,1
2020-11-17,Grant,Nebraska,13,1
2020-11-17,Greeley,Nebraska,90,0
2020-11-17,Hall,Nebraska,3764,63
2020-11-17,Hamilton,Nebraska,416,14
2020-11-17,Harlan,Nebraska,105,0
2020-11-17,Hayes,Nebraska,33,0
2020-11-17,Hitchcock,Nebraska,80,1
2020-11-17,Holt,Nebraska,467,8
2020-11-17,Hooker,Nebraska,41,1
2020-11-17,Howard,Nebraska,256,6
2020-11-17,Jefferson,Nebraska,257,0
2020-11-17,Johnson,Nebraska,271,1
2020-11-17,Kearney,Nebraska,409,0
2020-11-17,Keith,Nebraska,252,0
2020-11-17,Keya Paha,Nebraska,17,0
2020-11-17,Kimball,Nebraska,140,0
2020-11-17,Knox,Nebraska,368,2
2020-11-17,Lancaster,Nebraska,13254,63
2020-11-17,Lincoln,Nebraska,1848,12
2020-11-17,Logan,Nebraska,24,0
2020-11-17,Loup,Nebraska,21,0
2020-11-17,Madison,Nebraska,2580,14
2020-11-17,McPherson,Nebraska,14,0
2020-11-17,Merrick,Nebraska,339,2
2020-11-17,Morrill,Nebraska,238,1
2020-11-17,Nance,Nebraska,207,1
2020-11-17,Nemaha,Nebraska,255,0
2020-11-17,Nuckolls,Nebraska,158,0
2020-11-17,Otoe,Nebraska,604,1
2020-11-17,Pawnee,Nebraska,59,0
2020-11-17,Perkins,Nebraska,104,10
2020-11-17,Phelps,Nebraska,452,3
2020-11-17,Pierce,Nebraska,348,12
2020-11-17,Platte,Nebraska,2663,16
2020-11-17,Polk,Nebraska,277,7
2020-11-17,Red Willow,Nebraska,449,3
2020-11-17,Richardson,Nebraska,255,2
2020-11-17,Rock,Nebraska,72,1
2020-11-17,Saline,Nebraska,1269,2
2020-11-17,Sarpy,Nebraska,9372,46
2020-11-17,Saunders,Nebraska,1031,6
2020-11-17,Scotts Bluff,Nebraska,2587,13
2020-11-17,Seward,Nebraska,676,4
2020-11-17,Sheridan,Nebraska,228,1
2020-11-17,Sherman,Nebraska,100,3
2020-11-17,Sioux,Nebraska,16,0
2020-11-17,Stanton,Nebraska,160,0
2020-11-17,Thayer,Nebraska,166,1
2020-11-17,Thomas,Nebraska,26,0
2020-11-17,Thurston,Nebraska,486,4
2020-11-17,Unknown,Nebraska,482,0
2020-11-17,Valley,Nebraska,140,1
2020-11-17,Washington,Nebraska,925,9
2020-11-17,Wayne,Nebraska,627,3
2020-11-17,Webster,Nebraska,161,2
2020-11-17,Wheeler,Nebraska,8,0
2020-11-17,York,Nebraska,839,3
2020-11-17,Carson City,Nevada,1479,11
2020-11-17,Churchill,Nevada,568,8
2020-11-17,Clark,Nevada,97608,1641
2020-11-17,Douglas,Nevada,498,2
2020-11-17,Elko,Nevada,2099,16
2020-11-17,Esmeralda,Nevada,5,0
2020-11-17,Eureka,Nevada,21,0
2020-11-17,Humboldt,Nevada,242,4
2020-11-17,Lander,Nevada,145,4
2020-11-17,Lincoln,Nevada,142,1
2020-11-17,Lyon,Nevada,732,14
2020-11-17,Mineral,Nevada,42,1
2020-11-17,Nye,Nevada,1083,21
2020-11-17,Pershing,Nevada,45,0
2020-11-17,Storey,Nevada,29,0
2020-11-17,Washoe,Nevada,19132,222
2020-11-17,White Pine,Nevada,212,1
2020-11-17,Belknap,New Hampshire,421,6
2020-11-17,Carroll,New Hampshire,251,2
2020-11-17,Cheshire,New Hampshire,324,3
2020-11-17,Coos,New Hampshire,236,4
2020-11-17,Grafton,New Hampshire,419,2
2020-11-17,Hillsborough,New Hampshire,7031,329
2020-11-17,Merrimack,New Hampshire,1312,33
2020-11-17,Rockingham,New Hampshire,3657,105
2020-11-17,Strafford,New Hampshire,1238,14
2020-11-17,Sullivan,New Hampshire,177,4
2020-11-17,Unknown,New Hampshire,237,0
2020-11-17,Atlantic,New Jersey,6741,274
2020-11-17,Bergen,New Jersey,30046,2087
2020-11-17,Burlington,New Jersey,10890,528
2020-11-17,Camden,New Jersey,15348,650
2020-11-17,Cape May,New Jersey,1416,105
2020-11-17,Cumberland,New Jersey,4530,170
2020-11-17,Essex,New Jersey,31010,2185
2020-11-17,Gloucester,New Jersey,7328,257
2020-11-17,Hudson,New Jersey,27530,1549
2020-11-17,Hunterdon,New Jersey,2103,128
2020-11-17,Mercer,New Jersey,11445,648
2020-11-17,Middlesex,New Jersey,26557,1467
2020-11-17,Monmouth,New Jersey,17249,881
2020-11-17,Morris,New Jersey,11574,851
2020-11-17,Ocean,New Jersey,19020,1089
2020-11-17,Passaic,New Jersey,25483,1283
2020-11-17,Salem,New Jersey,1381,91
2020-11-17,Somerset,New Jersey,7918,604
2020-11-17,Sussex,New Jersey,2159,198
2020-11-17,Union,New Jersey,24794,1401
2020-11-17,Unknown,New Jersey,706,0
2020-11-17,Warren,New Jersey,2092,172
2020-11-17,Bernalillo,New Mexico,17433,271
2020-11-17,Catron,New Mexico,17,1
2020-11-17,Chaves,New Mexico,3480,24
2020-11-17,Cibola,New Mexico,1454,31
2020-11-17,Colfax,New Mexico,101,1
2020-11-17,Curry,New Mexico,2428,16
2020-11-17,De Baca,New Mexico,25,0
2020-11-17,Doña Ana,New Mexico,10503,141
2020-11-17,Eddy,New Mexico,2251,34
2020-11-17,Grant,New Mexico,329,6
2020-11-17,Guadalupe,New Mexico,81,1
2020-11-17,Harding,New Mexico,4,0
2020-11-17,Hidalgo,New Mexico,148,3
2020-11-17,Lea,New Mexico,3220,34
2020-11-17,Lincoln,New Mexico,542,7
2020-11-17,Los Alamos,New Mexico,93,0
2020-11-17,Luna,New Mexico,1579,20
2020-11-17,McKinley,New Mexico,5364,269
2020-11-17,Mora,New Mexico,22,0
2020-11-17,Otero,New Mexico,1995,22
2020-11-17,Quay,New Mexico,156,2
2020-11-17,Rio Arriba,New Mexico,837,19
2020-11-17,Roosevelt,New Mexico,752,12
2020-11-17,San Juan,New Mexico,4516,210
2020-11-17,San Miguel,New Mexico,294,0
2020-11-17,Sandoval,New Mexico,3158,62
2020-11-17,Santa Fe,New Mexico,3423,24
2020-11-17,Sierra,New Mexico,202,2
2020-11-17,Socorro,New Mexico,435,25
2020-11-17,Taos,New Mexico,501,7
2020-11-17,Torrance,New Mexico,233,1
2020-11-17,Union,New Mexico,71,2
2020-11-17,Valencia,New Mexico,1912,17
2020-11-17,Albany,New York,4653,135
2020-11-17,Allegany,New York,667,36
2020-11-17,Broome,New York,4469,125
2020-11-17,Cattaraugus,New York,695,22
2020-11-17,Cayuga,New York,654,6
2020-11-17,Chautauqua,New York,1265,5
2020-11-17,Chemung,New York,2404,27
2020-11-17,Chenango,New York,512,7
2020-11-17,Clinton,New York,384,5
2020-11-17,Columbia,New York,895,55
2020-11-17,Cortland,New York,779,1
2020-11-17,Delaware,New York,281,6
2020-11-17,Dutchess,New York,6308,176
2020-11-17,Erie,New York,18410,714
2020-11-17,Essex,New York,242,14
2020-11-17,Franklin,New York,195,3
2020-11-17,Fulton,New York,403,28
2020-11-17,Genesee,New York,635,6
2020-11-17,Greene,New York,593,16
2020-11-17,Hamilton,New York,26,1
2020-11-17,Herkimer,New York,508,10
2020-11-17,Jefferson,New York,339,1
2020-11-17,Lewis,New York,253,6
2020-11-17,Livingston,New York,509,7
2020-11-17,Madison,New York,739,10
2020-11-17,Monroe,New York,10892,269
2020-11-17,Montgomery,New York,331,11
2020-11-17,Nassau,New York,54715,2234
2020-11-17,New York City,New York,290018,24146
2020-11-17,Niagara,New York,2798,97
2020-11-17,Oneida,New York,3667,141
2020-11-17,Onondaga,New York,8084,198
2020-11-17,Ontario,New York,986,30
2020-11-17,Orange,New York,15298,425
2020-11-17,Orleans,New York,526,56
2020-11-17,Oswego,New York,1006,4
2020-11-17,Otsego,New York,470,5
2020-11-17,Putnam,New York,2243,64
2020-11-17,Rensselaer,New York,1364,46
2020-11-17,Rockland,New York,20044,519
2020-11-17,Saratoga,New York,1741,17
2020-11-17,Schenectady,New York,1920,52
2020-11-17,Schoharie,New York,155,2
2020-11-17,Schuyler,New York,237,3
2020-11-17,Seneca,New York,220,2
2020-11-17,St. Lawrence,New York,603,6
2020-11-17,Steuben,New York,1448,73
2020-11-17,Suffolk,New York,54055,2028
2020-11-17,Sullivan,New York,1993,38
2020-11-17,Tioga,New York,973,46
2020-11-17,Tompkins,New York,820,0
2020-11-17,Ulster,New York,2835,87
2020-11-17,Warren,New York,515,30
2020-11-17,Washington,New York,407,14
2020-11-17,Wayne,New York,808,10
2020-11-17,Westchester,New York,44974,1490
2020-11-17,Wyoming,New York,363,5
2020-11-17,Yates,New York,217,6
2020-11-17,Alamance,North Carolina,6197,96
2020-11-17,Alexander,North Carolina,1337,13
2020-11-17,Alleghany,North Carolina,363,1
2020-11-17,Anson,North Carolina,826,13
2020-11-17,Ashe,North Carolina,653,3
2020-11-17,Avery,North Carolina,802,3
2020-11-17,Beaufort,North Carolina,1566,52
2020-11-17,Bertie,North Carolina,805,22
2020-11-17,Bladen,North Carolina,1205,19
2020-11-17,Brunswick,North Carolina,2587,55
2020-11-17,Buncombe,North Carolina,4923,121
2020-11-17,Burke,North Carolina,3285,61
2020-11-17,Cabarrus,North Carolina,5981,101
2020-11-17,Caldwell,North Carolina,3086,21
2020-11-17,Camden,North Carolina,162,3
2020-11-17,Carteret,North Carolina,1454,14
2020-11-17,Caswell,North Carolina,732,6
2020-11-17,Catawba,North Carolina,5800,72
2020-11-17,Chatham,North Carolina,2193,65
2020-11-17,Cherokee,North Carolina,865,15
2020-11-17,Chowan,North Carolina,574,18
2020-11-17,Clay,North Carolina,265,5
2020-11-17,Cleveland,North Carolina,3815,99
2020-11-17,Columbus,North Carolina,2241,67
2020-11-17,Craven,North Carolina,2727,67
2020-11-17,Cumberland,North Carolina,8358,109
2020-11-17,Currituck,North Carolina,285,4
2020-11-17,Dare,North Carolina,548,3
2020-11-17,Davidson,North Carolina,4528,48
2020-11-17,Davie,North Carolina,995,11
2020-11-17,Duplin,North Carolina,3086,56
2020-11-17,Durham,North Carolina,10422,108
2020-11-17,Edgecombe,North Carolina,2314,68
2020-11-17,Forsyth,North Carolina,11182,150
2020-11-17,Franklin,North Carolina,1732,32
2020-11-17,Gaston,North Carolina,9075,168
2020-11-17,Gates,North Carolina,186,5
2020-11-17,Graham,North Carolina,265,11
2020-11-17,Granville,North Carolina,2309,54
2020-11-17,Greene,North Carolina,1105,21
2020-11-17,Guilford,North Carolina,14326,218
2020-11-17,Halifax,North Carolina,1740,33
2020-11-17,Harnett,North Carolina,3472,77
2020-11-17,Haywood,North Carolina,900,37
2020-11-17,Henderson,North Carolina,2877,70
2020-11-17,Hertford,North Carolina,922,38
2020-11-17,Hoke,North Carolina,1783,28
2020-11-17,Hyde,North Carolina,180,5
2020-11-17,Iredell,North Carolina,4641,39
2020-11-17,Jackson,North Carolina,1284,8
2020-11-17,Johnston,North Carolina,6897,70
2020-11-17,Jones,North Carolina,224,15
2020-11-17,Lee,North Carolina,2304,29
2020-11-17,Lenoir,North Carolina,1803,46
2020-11-17,Lincoln,North Carolina,2962,16
2020-11-17,Macon,North Carolina,852,8
2020-11-17,Madison,North Carolina,399,7
2020-11-17,Martin,North Carolina,745,20
2020-11-17,McDowell,North Carolina,1595,34
2020-11-17,Mecklenburg,North Carolina,39014,425
2020-11-17,Mitchell,North Carolina,412,4
2020-11-17,Montgomery,North Carolina,1295,41
2020-11-17,Moore,North Carolina,2582,58
2020-11-17,Nash,North Carolina,4007,88
2020-11-17,New Hanover,North Carolina,6227,48
2020-11-17,Northampton,North Carolina,683,22
2020-11-17,Onslow,North Carolina,4281,36
2020-11-17,Orange,North Carolina,3539,61
2020-11-17,Pamlico,North Carolina,356,3
2020-11-17,Pasquotank,North Carolina,1002,35
2020-11-17,Pender,North Carolina,1655,17
2020-11-17,Perquimans,North Carolina,293,4
2020-11-17,Person,North Carolina,846,10
2020-11-17,Pitt,North Carolina,7059,44
2020-11-17,Polk,North Carolina,433,13
2020-11-17,Randolph,North Carolina,4699,74
2020-11-17,Richmond,North Carolina,1675,36
2020-11-17,Robeson,North Carolina,6775,103
2020-11-17,Rockingham,North Carolina,2599,22
2020-11-17,Rowan,North Carolina,4950,126
2020-11-17,Rutherford,North Carolina,2040,82
2020-11-17,Sampson,North Carolina,3233,32
2020-11-17,Scotland,North Carolina,1777,36
2020-11-17,Stanly,North Carolina,2715,78
2020-11-17,Stokes,North Carolina,926,14
2020-11-17,Surry,North Carolina,2385,41
2020-11-17,Swain,North Carolina,339,5
